ResponseID,PROLIFIC_PID,ptp.race,open.16
R_1JFTjUgI7Qf2lMY,5f0273f0081022411e67876b,asian,Decisions should be decided on merit. It would be unfair to groups that are over represented. 
R_12fpUPj3lznZnir,5f02825de3eda5141350189f,asian,The proposition is difficult to follow. I support it because it will allow minorities to have a higher chance to get into colleges.
R_2wifi0Sp0Mi9f9H,5e9b621702bbdc069b2496c4,asian,I support this proposition because it factors out irrelevant factors to dictate laws
R_pi7YTKml6KSxXJ7,5f4d74d575a8ad03d0519b1b,asian,"The way that prop 16 is worded makes it sound like affirmative action where race,sex, color, ethnicity WILL in fact be considered in decision making. Therefore, I chose to vote no because there's no equality in that and as a person of color myself, I know I live in a world where affirmative action still occurs in some industries and I would love to see effort being made to destroy it. "
R_2y2x4KbR5a3UN5b,5eafa77012e7016a3a18bbc3,asian,"Prop 16 promotes equality, and helps historically disadvantaged groups."
R_3DkmMzsum9nWQyq,5f7012d59b7f225dc1ba2090,asian,"I support CA Prop 16 because there is a problem with diversity in work fields today where only certain groups dominate. Changing this would mean giving equal chances to groups previously overlooked in employment, education, and contracting decisions. "
R_2CeQ2j71Ag7YGPJ,5bc2c49f83f9420001011bf8,asian,The best qualified should be chosen.  It is unfair to pass on a more qualified or skilled person due to their color.
R_Y5ZmWQBEea4Y4Mx,5d4f8945dec7eb0019a030e8,asian,I don't support this proposition now that I read it again because I think some people who are hiring might allow this proposition to be used negatively.
R_2bZfn406jYPQI3C,5e93f4e38099ec730377b072,asian,Diversity is a right. Everyone should have equal opportunity that is not based off their background. Qualifications should be measured.
R_0UjKQ89XfeeiHgl,5df06f8e0965d20c95cc81e8,asian,diversity is an important issue because many minorities are discriminated against.
R_3MDMqqMQDaqGG7S,5f2e3b0e78e87e1a4a85501f,asian,Everyone should have a chance.
R_UFUi3rITVinZk0p,5f5867647a7e6d3d10eaf4f9,asian,I agree with this proposition and I think it will help the other people
R_2q1JxZzFYaxrZhg,5ae41bcea639c900013ef8c9,asian,I think it is bad to consider any of these things. We should only consider the person only. 
R_oZgEFGTSEtKsBTH,5a6fa677c2eb6c00017e042e,asian,"I think considering these traits before hiring someone is unfair so that is why I am voting yes.  It is better to let people be chosen based on merit rather than traits, this may be contradiction to me voting yes..."
R_10q4ibPTZTcnDYz,5f7b833d11dcc1154d7312d4,asian,"I would not support Prop 16 since I do believe people who tend to give a slap on the wrist for White Americans. Take a look at what is happening to the police officers who killed Breonna Taylor and George Floyd. I strongly believe those officers are on the easy route. Compare these situations with the Central Park Five. Those boys were wrongly charged, but they were straight thrown into jail. "
R_1QabbvOxiIO4AFV,5eb9e7907644a312372b3532,asian,I support this because it will encourage diversity and hopefully improve equality
R_1JKm5WlO808LCmO,5ed17456ec79fd0b94298330,asian,"I think that a diverse work environment promotes the development of novel ideas and perspectives. The same goes for education. Ultimately, psychological biases against minorities that observably pop up in these types of decisions serve to the organization's detriment, and I want my government to work in its highest possible capacity."
R_2txjH9YjYeHDxkD,5edb5caac8ed6f7c9ba5f940,asian,"I believe that supporting this proposition is actually discriminating because now employers and universities have to take into consideration my race, sex, ethnicity and origin when they hire me, as opposed to being judged by my credentials and capabilities as an individual."
R_3377ywbkNFZ2z7x,5ea24e2ba40d0c16e0c2b6e9,asian,I think the government should mandate hiring rates to suit population rates. In this way things will be equitable.
R_77IoOkbJtbMhjON,5f1dd98561978006fc1a1b64,asian,"This essentially would allow for racial and sexual discrimination, either inherent or explicit, to become present and acceptable in future hiring decisions. "
R_10UIhRCKIVYc214,5f4b3572f599116fa1222cc6,asian,"I support it because there is definitely a theme of racial injustice and inequality happening across America where the current system is obviously not favoring underrepresented minorities. Although, I do not think affirmative action fixes the root of the problem, it can help support minorities into positions to make a difference. "
R_1gucI9nbANs3Dlq,5eaa0cc0fb0fca17a3006d9c,asian,Underrepresented classes need to be supported so they can advance just as much as the majority
R_2R1FLFzyaiyoXAR,5f507c6c6be8581f3f913726,asian,"Do not support, opens up opportunity for discrimination"
R_ZgBq2yGkaadxB7z,5f499b471c384e50e424e5a9,asian,"I don't think race, sex, color, or ethnicity should be a factor when choosing one person over another. This would lead to more inequality in society."
R_2wRylRCe3bCLdIQ,5efcefdaec2a7d118a996f84,asian,"I believe that a candidate's merit should be the main factor when being considered for employment, not the individual's race sex, color, ethnicity, or national origin."
R_31AjjDIAbCGByeS,5eba18339a2fbf14ca992775,asian,"I don't support allowing discrimination to occur, especially when there is a grand goal of diversity with no specifics addressed. "
R_O9woKCzkNzc3qPD,5f6142645f001c0da605b993,asian,"You cannot just make a decision based on someone's race, sex, color, ethnicity, or national origin, it should be based on their ability or experience."
R_2aE0mORqbMqswkl,5f4d169dfffa879718fab7ad,asian,It makes the decisions less merit-based.
R_3fNV4RElSEXtnyO,5d34c488a4ce6700017cc8f7,asian,This prop will discriminate against races such as Asian Americans and Whites. This goes against everything America says it is as a meritocracy. 
R_2346Bqb9Ai6CHq1,5f59220584fffe129eafc4ea,asian,"I support Prop 16 because we are all equal and we cannot discriminate others simply on the basis of sex, race, ethnicity, etc.  "
R_1Q6k9jN7o9LQozx,5f66893ee1a5b726ff88b66f,asian,I support Prop 16 because we need more diversity in the office.  To this day there is not enough representation from minorities in businesses.
R_2pYyquTyeCOajFi,5f270f1c2ba30d4cb4ca4ca1,asian,I support this because it allows people from different background to enter into spaces where their experience is not as common
R_DctELbeBEYTtToZ,5f446727d17b6820c529c2ee,asian,"I view this in the same unfavorable light as affirmative action, which has only hurt people like me. I do not believe race should be a factor when considering applicants for a school or job, and should be solely based on merit and accomplishments."
R_12asIKC5NgK2UXG,56874d7f369319000c2693cf,asian,"Change only happens when mandated, and this will help in terms of equality."
R_7QfDAduXl603Akx,5f1e1f490b408b7cacb863c4,asian,"I am slightly leaning toward No on Prop 16 because ideally, factors such as race, sex, color, ethnicity, or national origin should not affect whether someone gets hired or not. Experience and skills should be looked at more."
R_899JsF6zfqcstJT,5e574f393e26c90f2b47b96c,asian,"I support CA Proposition 16 because it allows for those who were not previously able to have access to employment or education based on their race. It gives more opportunities to minorities and would allow for more diversity in places that are primarily dominated by a specific group. A person's race, sex, color, ethnicity, should be taken into consideration when looking at places that clearly lack diversity. "
R_8kpwrLxtIOQaPD3,5f28ee1e88c26526e92eb8b0,asian,"I somewhat support this proposition because I believe these sectors need more diversity, however at the same time, I'm worried government/HR will abuse this proposition to decline diversity"
R_1C4jspCk0F57Abd,5f482b0da1cde52de45f174c,asian,"I'm actually against the idea of allowing legislature to consider ethnicity. However, at the current point in time the disparity between minorities and the majority are too large to overlook, and needs to be addressed at LEAST temporarily."
R_2EtWbToYCulLzIx,5f7cf043f2173019b6339612,asian,I'm not sure if affirmative action is effective.
R_2WD9exqio1sV04J,5e70f7ae5677ec0659009ac3,asian,I support prop 16 because I think that it'll help underrepresented groups have more opportunities
R_1jDlKbj5Qe7Qtaq,5f287688ccd58219916e07af,asian,"I think it should be based on merit. Asian americans are considered a minority in America, why are they excluded in this? Many asians come from poor socioeconomic backgrounds as well but they value education and get into top schools. I dont think they should be punished for that. "
R_1KeWGJ7tcYWnHUr,5f6f213567864746f61fba6a,asian,Prop 16 is important for diversity and inclusion.
R_33xqdBCKqkXWgSR,5eb7c3739351616f76031bbb,asian,I do not support CA proposition 16 because that introduces bias into decisions where it should not be a factor.
